,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_logistic_regression__C,param_logistic_regression__l1_ratio,params,split0_test_neg_log_loss,split1_test_neg_log_loss,split2_test_neg_log_loss,split3_test_neg_log_loss,split4_test_neg_log_loss,split5_test_neg_log_loss,split6_test_neg_log_loss,split7_test_neg_log_loss,split8_test_neg_log_loss,split9_test_neg_log_loss,mean_test_neg_log_loss,std_test_neg_log_loss,rank_test_neg_log_loss,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,split5_test_roc_auc,split6_test_roc_auc,split7_test_roc_auc,split8_test_roc_auc,split9_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
11,0.2110356330871582,0.011285869625608392,0.21971330642700196,0.009587631289636253,0.000774263682681127,0.1111111111111111,"{'logistic_regression__C': 0.000774263682681127, 'logistic_regression__l1_ratio': 0.1111111111111111}",-0.611386614316466,-0.6110264814144104,-0.6108647213013103,-0.6121502104213437,-0.6108890544088891,-0.6108676544203921,-0.6108894947133328,-0.6109308617044229,-0.6000158842902058,-0.6001824150186387,-0.6089203392009411,0.004426729316293461,82,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,77
16,0.19937150478363036,0.017393187317724226,0.23995578289031982,0.02333052347369857,0.000774263682681127,0.6666666666666666,"{'logistic_regression__C': 0.000774263682681127, 'logistic_regression__l1_ratio': 0.6666666666666666}",-0.6119577896363225,-0.610878559889458,-0.6110234456391824,-0.610878497629051,-0.6109049474739745,-0.6111140700815854,-0.6108648479313745,-0.6124983823395524,-0.6001499738138393,-0.5999039040066285,-0.6090174418440968,0.004525195355059258,83,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,77
14,0.20265257358551025,0.019958932406842888,0.22699398994445802,0.029408217472236695,0.000774263682681127,0.4444444444444444,"{'logistic_regression__C': 0.000774263682681127, 'logistic_regression__l1_ratio': 0.4444444444444444}",-0.610877096633699,-0.6112606607731184,-0.6126206846422703,-0.610888335080457,-0.6110093776846834,-0.6108643021387596,-0.6109605605988373,-0.6115883561870695,-0.6006752672031718,-0.5999248200757811,-0.6090669461017847,0.004415666442400861,84,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,77
12,0.19627373218536376,0.016729113638289515,0.23567023277282714,0.024607875265794103,0.000774263682681127,0.2222222222222222,"{'logistic_regression__C': 0.000774263682681127, 'logistic_regression__l1_ratio': 0.2222222222222222}",-0.6116862909714322,-0.6108653773502091,-0.6110193811122618,-0.6110113859552844,-0.6127896922833133,-0.6110447586814953,-0.6114714660185971,-0.6108952049364963,-0.6000387085829109,-0.5999327160103534,-0.6090754981902353,0.004577395549035617,85,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,77
18,0.21462388038635255,0.04105098953219055,0.2383674144744873,0.036035670139121886,0.000774263682681127,0.8888888888888888,"{'logistic_regression__C': 0.000774263682681127, 'logistic_regression__l1_ratio': 0.8888888888888888}",-0.6115815426652544,-0.6122397977772358,-0.6108689312655546,-0.6112003397872663,-0.6108967652849051,-0.6108880850611366,-0.6111843043142345,-0.6121714391560898,-0.5999752704109609,-0.6001508579913635,-0.6091157333714001,0.004550889617849624,86,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,77
1,0.2014608144760132,0.014334970952545373,0.23178231716156006,0.012496262405270376,0.0001,0.1111111111111111,"{'logistic_regression__C': 0.0001, 'logistic_regression__l1_ratio': 0.1111111111111111}",-0.6116185949224675,-0.6118422100945489,-0.6108664385254563,-0.6112964053494545,-0.611721250604328,-0.6112511080285927,-0.6113328017805635,-0.6113189705322597,-0.5999282049393517,-0.6001308164637975,-0.6091306801240821,0.004558219584943499,87,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,77
13,0.19288437366485595,0.021297888782725042,0.23258161544799805,0.0222702426686855,0.000774263682681127,0.3333333333333333,"{'logistic_regression__C': 0.000774263682681127, 'logistic_regression__l1_ratio': 0.3333333333333333}",-0.6109276341904611,-0.6111244224546188,-0.6110612582569092,-0.6134709754066975,-0.610867352329199,-0.6108751226157795,-0.6116074380466916,-0.6110183646848466,-0.600894864637206,-0.5999107940490289,-0.6091758226671437,0.004453545977155769,88,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,77
6,0.22549450397491455,0.01872026990126904,0.2068505048751831,0.015311738541358885,0.0001,0.6666666666666666,"{'logistic_regression__C': 0.0001, 'logistic_regression__l1_ratio': 0.6666666666666666}",-0.61135428598264,-0.6108730507165321,-0.6130048209524811,-0.6108726527372709,-0.6112425170208351,-0.6110463810941908,-0.6110529122347952,-0.6123696304802317,-0.6001677637715058,-0.6000872349703157,-0.6092071249960798,0.004586922569973788,89,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,77
3,0.20624978542327882,0.016518232343068692,0.24035675525665284,0.01624379340102202,0.0001,0.3333333333333333,"{'logistic_regression__C': 0.0001, 'logistic_regression__l1_ratio': 0.3333333333333333}",-0.6115904041939169,-0.6114188996910647,-0.6110498343088179,-0.6110278561505941,-0.6122138383425835,-0.611904122366753,-0.6108730462613424,-0.61225737057619,-0.5999691813960011,-0.6006434649773114,-0.6092948018264575,0.004519679423592162,90,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,77
15,0.20225889682769777,0.010978074526510182,0.22639482021331786,0.027211186226815055,0.000774263682681127,0.5555555555555556,"{'logistic_regression__C': 0.000774263682681127, 'logistic_regression__l1_ratio': 0.5555555555555556}",-0.6111986069543484,-0.6122785964400065,-0.6120497698435724,-0.6108911942828386,-0.6128413353220097,-0.610878268666025,-0.61155979802982,-0.6113890696734784,-0.5999191209144896,-0.6002039570999453,-0.6093209717226534,0.0046669824979772845,91,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,77
5,0.18480370044708253,0.015368313315014438,0.2455460786819458,0.02175294561003976,0.0001,0.5555555555555556,"{'logistic_regression__C': 0.0001, 'logistic_regression__l1_ratio': 0.5555555555555556}",-0.6110914972697119,-0.611267561917759,-0.6129656529192788,-0.6117296202172909,-0.6109172552799954,-0.6126142843972013,-0.6109277734973502,-0.6117743371398937,-0.5999223148317687,-0.6000587539160755,-0.6093269051386325,0.004713037068308405,92,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,77
17,0.2218062162399292,0.016187709981444615,0.22579784393310548,0.0289261185110912,0.000774263682681127,0.7777777777777777,"{'logistic_regression__C': 0.000774263682681127, 'logistic_regression__l1_ratio': 0.7777777777777777}",-0.6109907512709609,-0.6110437860592575,-0.6109141220521379,-0.6111280569114648,-0.6157531101538083,-0.6119785491976037,-0.6108806597694143,-0.6108958837341715,-0.6001104622711445,-0.5999658578982884,-0.6093661239318252,0.004870721580152963,93,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,77
8,0.19996242523193358,0.02553282268297584,0.22888834476470948,0.019350158875079924,0.0001,0.8888888888888888,"{'logistic_regression__C': 0.0001, 'logistic_regression__l1_ratio': 0.8888888888888888}",-0.6109439327873671,-0.6125516640349131,-0.6108644237811239,-0.6117388854617747,-0.6118892843043164,-0.6117900095467925,-0.6112373702148501,-0.6126293811219033,-0.6004267677108654,-0.5999461154544834,-0.6094017834418389,0.004642628021728327,94,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,77
4,0.2170187473297119,0.017611647151661095,0.2208101272583008,0.025093708633807037,0.0001,0.4444444444444444,"{'logistic_regression__C': 0.0001, 'logistic_regression__l1_ratio': 0.4444444444444444}",-0.6109129375346735,-0.6111557910555288,-0.6109707268811563,-0.6118759446855263,-0.610881278398473,-0.6154017913184602,-0.6109289814739948,-0.6122222820269501,-0.5999205583594189,-0.6003758353983943,-0.6094646127132576,0.0048346832853246174,95,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,77
9,0.20355424880981446,0.017663789910775926,0.2534214496612549,0.024504169348147177,0.0001,1.0,"{'logistic_regression__C': 0.0001, 'logistic_regression__l1_ratio': 1.0}",-0.6145097993126224,-0.6133213055179306,-0.610864490198989,-0.6110087859661798,-0.6112630320033309,-0.611133431446609,-0.6114288603815605,-0.6113039797074364,-0.6008393244376713,-0.5999096539847949,-0.6095582662957124,0.004727981040317853,96,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,77
29,0.190789532661438,0.011239501943023861,0.21123595237731935,0.01868285903708958,0.005994842503189409,1.0,"{'logistic_regression__C': 0.005994842503189409, 'logistic_regression__l1_ratio': 1.0}",-0.6109329764570044,-0.6108847856502115,-0.6111389650340371,-0.6108824765774981,-0.6109005378180171,-0.6109100214587379,-0.619480274437801,-0.6108671696901704,-0.6000654533152062,-0.6002378821435567,-0.609630054258224,0.005372351025726135,97,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,77
2,0.21153407096862792,0.023292696092032005,0.24644153118133544,0.023615695908631735,0.0001,0.2222222222222222,"{'logistic_regression__C': 0.0001, 'logistic_regression__l1_ratio': 0.2222222222222222}",-0.6121916366347548,-0.6118849944410182,-0.610994350509334,-0.6108861673797822,-0.6118745241390492,-0.6151937704457046,-0.6109048636531019,-0.6117614934782832,-0.5999031181742576,-0.6019217258667184,-0.6097516644722004,0.004594889124548517,98,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,77
19,0.3681049108505249,0.15225362756296462,0.3988224267959595,0.14758901754195347,0.000774263682681127,1.0,"{'logistic_regression__C': 0.000774263682681127, 'logistic_regression__l1_ratio': 1.0}",-0.6186480651451972,-0.611527384999292,-0.6120111025251695,-0.6109523571850706,-0.6122782028655728,-0.6109123317087557,-0.6111132075300432,-0.6108767176663461,-0.5999660515561617,-0.600033383818785,-0.6098318805000394,0.00538363068380309,99,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,77
7,0.20904021263122557,0.011205775822920478,0.22310223579406738,0.013454443710295586,0.0001,0.7777777777777777,"{'logistic_regression__C': 0.0001, 'logistic_regression__l1_ratio': 0.7777777777777777}",-0.6110858931991207,-0.6109202320437155,-0.6128600535753618,-0.6143887554412897,-0.6118644254076274,-0.615147578356436,-0.6108743607155791,-0.6108685963587042,-0.6026892051336568,-0.599942772946832,-0.6100641873178323,0.00464234876568041,100,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,77
